"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/9a0c2b34-2ea3-5224-bcdf-69e362e823bf","'I'm proud of the fact that I've raised more money from small donors than anybody else, and that we're getting $25, $50, $100 donations, and we've done very well doing it that way.'",2008-01-15,3,"TRUE","Barack Obama","Obama rakes it in from small donors","Barack Obama,Center for Responsive Politics,Federal Election Commission,Ritsch","","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/16/barack-obama/obama-rakes-it-in-from-small-donors/","English"
"http://data.gesis.org/claimskg/claim_review/ad230da5-7f8f-58b3-bc86-7189b4248d5b","To give the proposed economic stimulus plan some perspective, 'if you started the day Jesus Christ was born and spent $1 million every day since then, you still wouldn’t have spent $1 trillion.'",2009-02-01,3,"TRUE","Mitch McConnell","Stimulus plan comes to more than a million bucks a day since Jesus Christ was born","Anno Domini,CBS,Face the Nation,Minority Leader,Mitch McConnell,economic stimulus bill,then, you","then, you","Economy,Stimulus","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/03/mitch-mcconnell/stimulus-plan-more-million-day-jesus-christ-was-bo/","English"
"http://data.gesis.org/claimskg/claim_review/ef15aa43-1bc0-5061-b15b-29a1a4a3d2a4","'Productivity has risen 18 percent ...yet wages have stayed flat... There are 5-million more people in poverty here in our country than there were in 2000.'",2007-12-05,3,"TRUE","Hillary Clinton","The ugly truths","Economic Policy Institute,Hillary Clinton,New York City,White House,Working America,business cycle,health care prices","","Economy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/dec/15/hillary-clinton/the-ugly-truths/","English"
"http://data.gesis.org/claimskg/claim_review/d9eff43e-ca82-5880-86bf-44fb8c3a37ef","Claims that former Sen. Tom Daschle said, 'Seniors should be more accepting of the conditions that come with age instead of treating them.'",2009-04-02,1,"FALSE","Chain email","Daschle didn't say seniors should accept rather that treat conditions that come with age","Barack Obama,Betsy McCaughey,Hudson Institute,Obama Stimulus Plan,Rutgers University,Tom Daschle,chain e-mail,here it,lieutenant governor of New York,medical context,the Internet,the chain,the power","Tom Daschle","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/apr/03/chain-email/daschle-didnt-say-seniors-seniors-should-accept-ra/","English"
"http://data.gesis.org/claimskg/claim_review/1d7edcea-7505-5a63-a9e9-0824036acf24","McCain 'has opposed stem cell research.'",2008-09-16,1,"FALSE","Barack Obama","Obama ad distorts McCain's stem cell position","ABC,Alaska,Arlen Specter,Charles Gibson,John McCain,National Institutes of Health,Republican,Sarah Palin,Stem cell,Stem cell research,Then you,Tim Russert,adult stem cell,diabetes,embryo,embryonic stem cell,embryonic stem cell research,prolife,spinal cord,stem cell,stem cell research,the fear","stem cell,stem cell research","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/24/barack-obama/obama-ad-distorts-mccains-stem-cell-position/","English"
"http://data.gesis.org/claimskg/claim_review/94a8164a-88d3-5bef-8110-5a89f0fc364c","Obama ad contends that John McCain endorses Rush Limbaugh's comments about immigration.",2008-09-18,1,"FALSE","Barack Obama","Limbaugh's not a McCain spokesman","ABC,Barack Obama,Bill Maher,DREAM Act,Dos Caras,Jake Tapper,John McCain,Latino,Minutemen,NALEO,National Association of Latino Elected and Appointed Officials,National Council of La Raza,Nevada,New Mexico,Republican,Rush Limbaugh,Ted Kennedy,attack ad,goodies,government business,green card,guest worker program,illegal immigrants,mas,theSun,visa","John McCain,Rush Limbaugh","Immigration","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/19/barack-obama/limbaughs-not-a-mccain-spokesman/","English"
"http://data.gesis.org/claimskg/claim_review/c0489547-18e4-5762-b8c9-740384642c40","'I have never asked for nor received a single earmark or pork barrel project for my state.'",2008-01-06,1,"FALSE","John McCain","There are a few blips on the record","Brian Rogers,Bush tax cuts,I know it when I see it,John McCain,Jon Kyl,Luke Air Force Base,National Taxpayers Union,Nogales,Potter Stewart,Republican,Steve Ellis,Taxpayers for Common Sense,U.S. Environmental Protection Agency,U.S. Supreme Court,University of Arizona,William K. Reilly,William Rehnquist,but not,earmark,omnibus spending bill,pork barrel,pork barrel project","pork barrel,pork barrel project","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/15/john-mccain/there-are-a-few-blips-on-the-record/","English"
"http://data.gesis.org/claimskg/claim_review/aa687abf-6603-5125-b53d-8db4f7672a60","Clinton said 'great things about NAFTA until she started running for president.'",2008-02-24,3,"TRUE","Barack Obama","Clinton has changed on NAFTA","Al Gore,Associated Press,Barack Obama,Bill Clinton,CNN,George H.W. Bush,Hillary Clinton,Larry King Live,NAFTA,North American Free Trade Agreement,Ross Perot,Sally Bedell Smith,fair trade,globalization","","Economy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/25/barack-obama/clinton-has-changed-on-nafta/","English"
"http://data.gesis.org/claimskg/claim_review/2a7fd565-d13e-5b6b-8b72-fec434a71cb8","'That luxury jet was over the top. I put it on eBay.'",2008-09-03,3,"TRUE","Sarah Palin","No bidders on eBay; sold it offline","Alaska,Frank Murkowski,Republican,Republican National Convention,Sarah Palin,eBay","eBay","Transportation","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/04/sarah-palin/no-bidders-on-ebay-sold-it-offline/","English"
"http://data.gesis.org/claimskg/claim_review/9836a0d1-ca0f-5001-bae7-906c079e2251","Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a 'pre-existing condition.'",2009-08-16,3,"TRUE","J. James Rohack","AMA president says pregnant women are barred from buying individual health policies","American Medical Association,HIPAA,Health Insurance Portability and Accountability Act,Health Insurance Portability and Accountability Act of 1996,Medicaid,NAIC,National Association of Insurance Commissioners,Pregnancy Discrimination Act,Pregnancy Discrimination Act of 1978,health insurance,pre-existing condition","pre-existing condition","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/18/j-james-rohack/ama-president-says-pregnant-women-are-barred-buyin/","English"
"http://data.gesis.org/claimskg/claim_review/c3d503ff-d84b-5d09-a728-77984011e17a","The health care reform bill -- on Page 16 -- outlaws private insurance.",2009-07-15,1,"FALSE","Investor's Business Daily","Private health insurance not banned on page 16 of the House bill","Barack Obama,Democrat,Henry Waxman,Heritage Foundation,House Ways and Means committee,Kaiser Family Foundation,Orwellian,U.S. House of Representatives,grandfathered,health insurance exchange,national health insurance","","Corporations,Health Care,Pundits,Regulation","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jul/22/ibdeditorialscom/private-health-insurance-page-16-house-bill/","English"
"http://data.gesis.org/claimskg/claim_review/a2161e1b-5ad9-5f78-b14b-50d6746156c4","Obama 'won health care for 150,000 people.'",2007-08-08,3,"TRUE","Barack Obama","Making more families eligible, expanded coverage","Henry J. Kaiser,Henry J. Kaiser Family Foundation,Kaiser Family Foundation,KidsCare,Republican","","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/sep/20/barack-obama/making-more-families-eligible-expanded-coverage/","English"
"http://data.gesis.org/claimskg/claim_review/2b4b2be5-fe8d-5d0b-a8cd-8270984832c2","'Sen. McCain was already turning his sights to Iraq just days after 9/11, and he became a leading supporter of an invasion and occupation of (Iraq).'",2008-08-19,3,"TRUE","Barack Obama","McCain's record on Iraq: eager to attack","9/11 attacks,Afghanistan,Arabian Sea,Baghdad,Barack Obama,Chris Matthews,Iran,Iraq,John McCain,Kurds,Libya,Munich,NATO,North Korea,Saddam Hussein,Senate Armed Services Committee,Syria,Tim Russert,aircraft carrier,anthrax,global war on terror,war on terror,weapons of mass destruction","Iraq","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/aug/21/barack-obama/mccains-record-on-iraq-eager-to-attack/","English"
"http://data.gesis.org/claimskg/claim_review/0aa62d4f-27e4-50b4-bd8b-725e89b9720c","'In New York, when she ran for reelection, she carried 58 of our 62 counties. George Bush had won 40 counties in New York just two years earlier.'",2007-09-05,3,"TRUE","Hillary Clinton","But N.Y. numbers may not be meaningful elsewhere","Bill Clinton,George Bush,Hillary Clinton,John Spencer,Pew Research Center,Republican,U.S. Senate","George Bush","Elections","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/sep/10/hillary-clinton/but-ny-numbers-may-not-be-meaningful-elsewhere/","English"
"http://data.gesis.org/claimskg/claim_review/463846c6-0eff-543c-aaa4-6147eb09f2d3","In Texas, 'the No. 1 name for new male babies — many of whom will vote one day — is Jose.'",2009-06-12,3,"TRUE","Mike Murphy","Jose is No. 1 baby name in Texas — Social Security Administration says so","Electoral College,Ethan, Juan,Hispanic,Latino,Meet the Press,Mike Murphy,Republican,Republican Party,Social Security Administration,Time   magazine","","Elections,Immigration,Pundits","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jun/15/mike-murphy/jose-no-1-baby-name-texas-social-security-administ/","English"
"http://data.gesis.org/claimskg/claim_review/21f083a5-bf99-5ee6-a734-5f6db801dcf2","Obama said that 'since 1992, the Republicans have had all the good ideas...'",2008-01-18,1,"FALSE","Bill Clinton","Obama not a Reagan Democrat","1980 election,Barack Obama,Bill Clinton,Hillary Clinton,John Edwards,Richard Nixon,Ronald Reagan,minimum wage,sound bite,sympathizer","","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/21/bill-clinton/obama-not-a-reagan-democrat/","English"
"http://data.gesis.org/claimskg/claim_review/748de3d5-61ea-5aae-90b7-51d40f449223","The Jewish holiday Purim is 'their version of Halloween here.'",2008-03-19,1,"FALSE","John McCain","Costumes, yes, but not Halloween","Ahasuerus,Al Gore,Book of Esther,Dan Quayle,Ehud Barak,Green Bay Packers,Halloween,Haman,Hamas,Iraq,Israel,Jewish holiday,Joe Lieberman,John Kerry,John McCain,Lambert Field,Persia,Pinellas County,Purim,happy holiday,home as,of the mothers","Halloween,Jewish holiday,Purim","Religion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/mar/20/john-mccain/costumes-yes-but-not-halloween/","English"
"http://data.gesis.org/claimskg/claim_review/8306444f-8061-55c5-b8af-524d1aa45b35","Says Obama opposes innovation, the electric car and 'clean, safe, nuclear energy.'",2008-06-25,1,"FALSE","John McCain","This 007 claim is out of ammo","Barack Obama,Chrysler,Dr. No,Electric Car,Gas Tax Holiday,John McCain,Offshore drilling,a bad","electric car,nuclear energy","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jun/27/john-mccain/this-007-claim-is-out-of-ammo/","English"
"http://data.gesis.org/claimskg/claim_review/c9909e41-f809-5191-a0fc-2305002b622b","A provision in the health care reform bill for end-of-life counseling for seniors is not 'entirely voluntary.'",2009-08-12,1,"FALSE","Sarah Palin","Palin claims Obama misled when he said end-of-life counseling is voluntary","AARP,Alaska,Barack Obama,Betsy McCaughey,Charles Grassley,Facebook,Fred Thompson,Gail Wilensky,George H.W. Bush,Health Care Financing Administration,Is it any wonder,Medicaid,Medicare,Republican,Sander M. Levin,Sarah Palin,Senate Finance Committee,all due respect,argues,as Lane,death panel,death panels,euthanasia,health care reform bill,lieutenant governor of New York,living wills,palliative care,that, that","","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/13/sarah-palin/palin-claims-obama-misled-when-he-said-end-life-co/","English"
"http://data.gesis.org/claimskg/claim_review/6588c4a0-8924-5675-8d32-1863bae383e0","'Now, there was a time when someone like Scalia and Ginsburg got 95-plus votes.'",2009-07-13,3,"TRUE","Lindsey Graham","Supreme Court nominees got Senate votes with big margins","Barack Obama,Bill Clinton,John Roberts,Lindsey Graham,Robert Bork,Ronald Reagan,Sonia Sotomayor,U.S. Senate,conservative","","Sotomayor Nomination,Supreme Court","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jul/13/lindsey-graham/supreme-court-nominees-got-senate-votes-big-margin/","English"
"http://data.gesis.org/claimskg/claim_review/9457a725-6365-55e6-bff4-bfe3fec58149","'Barack Obama ... 96 percent of his votes have been solely along party line.'",2008-10-02,3,"TRUE","Sarah Palin","Yup, Obama votes with the D's","Barack Obama,John McCain,PolitiFact,Republican,Sarah Palin","Barack Obama","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/02/sarah-palin/yup-obama-votes-with-the-ds/","English"
"http://data.gesis.org/claimskg/claim_review/59be7053-150c-537a-93c4-ab38217fee3e","President Obama has never received a paycheck from a profitmaking business in his entire life.",2009-04-07,1,"FALSE","Joe Scarborough","Here's the scoop: Obama has worked in the ice cream business, among many others","Andrew Ross Sorkin,Associated Press,Audacity of Hope: Thoughts on Reclaiming the American Dream,Baskin-Robbins,Business International Corporation,Chicago,Columbia University,Developing Communities Project,Dreams From My Father,Harvard Law Review,Harvard Law School,Hawaii,Honolulu,Hopkins & Sutter,Illinois,Joe Scarborough,MSNBC,Manhattan,Michelle Robinson,Morning Joe,NYPIRG,New York Public Interest Research Group,New York Times,Obama administration,Occidental College,PolitiFact,Random House,Republican,Sidley & Austin,U.S. Senate,U.S. Senator,University of Chicago Law School,Upper West Side,White House,asbestos,head of state,midtown Manhattan,selling  New York,telemarketer","","Candidate Biography,Pundits","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/apr/15/joe-scarborough/heres-scoop-obama-has-worked-ice-cream-business-am/","English"
"http://data.gesis.org/claimskg/claim_review/0f28bd2a-bb10-5022-9d0c-a22133714a32","McCain's energy plan is a 'single-answer proposition' — new domestic oil drilling.",2008-08-26,1,"FALSE","Brian Schweitzer","McCain energy plan not just more drilling","2005 energy bill,Brian Schweitzer,Gulf of Mexico,John Kerry,John McCain,One proposal,U.S. senator,bolo tie,clean coal technology,domestic oil drilling,nuclear power,offshore drilling,oil rig platform,renewable energy,solar power,wind power","domestic oil drilling","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/aug/27/brian-schweitzer/mccain-energy-plan-not-just-more-drilling/","English"
"http://data.gesis.org/claimskg/claim_review/43852584-186e-56d7-bb16-341b752fcc9c","'All private healthcare plans must conform to government rules to participate in a Healthcare Exchange.'",2009-07-28,3,"TRUE","Chain email","Health care exchange is government's way of regulating insurers","Kaiser Family Foundation,argues,bat.People,but not,chain e-mail","","Health Care,Regulation","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jul/30/chain-email/health-care-exchange-governments-way-regulating-in/","English"
"http://data.gesis.org/claimskg/claim_review/3c693573-c878-5b0a-aa5d-aaa0321c99db","'Could I just point out that ... I seem to get the first question all the time?'",2008-02-26,3,"TRUE","Hillary Clinton","She's often first, but is that a bad thing?","ABC News,Austin, Texas,Barack Obama,Brian Williams,CNN,Charles Gibson,Cleveland, Ohio,Doyle McManus,Hillary Clinton,Joe Johns,Jorge Ramos,Las Vegas,Martin Luther King Jr,NBC,NBC News,Osama bin Laden,Pakistan,Raul Castro,Rev. Martin Luther King Jr,University of Pittsburgh,Univision,William Pitt Debating Union","","Elections","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/27/hillary-clinton/shes-often-first-but-is-that-a-bad-thing/","English"
"http://data.gesis.org/claimskg/claim_review/0670a48c-082e-5da5-9895-dfbc0d541013","'We could save all the oil that they're talking about getting off drilling, if everybody was just inflating their tires and getting regular tune-ups.'",2008-07-30,3,"TRUE","Barack Obama","Not overinflated (though it sounds like it)","American Automobile Association,Automobile Association of America,Barack Obama,California Highway Patrol,Continental Shelf,Energy Information Administration,Government Accountability Office,John McCain,Michael Goldfarb,Minerals Management Service,National Highway Traffic Safety Administration,Obama Energy Plan,Outer Continental Shelf,Pump it up,Rubber Manufacturers Association,Transportation Research Board,U.S. Department of Energy,Yokohama Tire Company,a bad,crude oil,jet fuel,oxygen sensor,tire maintenance","","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/aug/05/barack-obama/not-overinflated-though-it-sounds-like-it/","English"
"http://data.gesis.org/claimskg/claim_review/1fa83c9a-daea-5e97-a716-2318959b010e","'I'm the only Republican who has gotten endorsements in this presidential race from major labor unions...'",2008-02-06,3,"TRUE","Mike Huckabee","Unions gave Huck their GOP nod","AFL-CIO,Center for Responsive Politics,Hillary Clinton,International Association of Machinists and Aerospace Workers,International Union of Painters and Allied Trades,Mike Huckabee,Republican,Super Tuesday,economic populist,fair trade","Republican","Elections","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/08/mike-huckabee/unions-gave-huck-their-gop-nod/","English"
"http://data.gesis.org/claimskg/claim_review/494e382a-d1f8-5eaf-86b8-ddd5b51fddae","Obama's wife wrote a paper in college that said America was a nation founded on 'crime and hatred' and that whites in America are 'ineradicably racist.'",2008-05-13,1,"FALSE","Chain email","Her senior thesis doesn't say that","Michelle Obama,Michelle Robinson,Princeton University,chain e-mail,optical character recognition,the Internet","","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/may/30/chain-email/her-senior-thesis-doesnt-say-that/","English"
"http://data.gesis.org/claimskg/claim_review/7825ea92-cc9a-56e5-ad1c-5073158a8cc1","'Congress' approval rating is 11 percent. You know who's higher? Dick Cheney and HMOs.'",2007-11-15,1,"FALSE","Bill Richardson","Congress and Cheney beat HMOs","Bill Richardson,Dick Cheney,Gallup Poll,Las Vegas","Dick Cheney","Job Accomplishments","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/nov/15/bill-richardson/congress-and-cheney-beat-hmos/","English"
"http://data.gesis.org/claimskg/claim_review/766bdeb3-e2a0-58cc-a20f-eb95a9b7acd1","'If you are driving on average in America this summer, you'll save — according to Department of Energy figures — about $70.'",2008-05-04,1,"FALSE","Hillary Clinton","Only if """"you"""" are a family of four","Barack Obama,Fox & Friends,Fox News,Hillary Clinton,Katie Couric,gas tax holiday,here's what I believe,price at the pump,the price","","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/may/06/hillary-clinton/only-if-you-are-a-family-of-four/","English"
"http://data.gesis.org/claimskg/claim_review/1891384a-14b1-504b-b4b1-3ad3a7d8478e","'The Obama Administration wants to have soldiers and officers pledge a loyalty oath directly to the office of the President, and no longer to the Constitution.'",2009-01-30,1,"FALSE","Chain email","Bloggers post bogus claim about Obama and military oath","Brent Johnson,Digg,HITLER OATH,Hitler oath,Nazi Germany,PolitiFact,Republican,Robert Gibbs,White House,YouTube,classism,world of","Obama Administration,loyalty oath","Patriotism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/11/chain-email/bloggers-military-oath-bogus/","English"
"http://data.gesis.org/claimskg/claim_review/201d1ab1-c682-54f2-b1da-598fe07bccb3","'I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82%. My chances of surviving prostate cancer in England, only 44% under socialized medicine.'",2007-10-31,1,"FALSE","Rudy Giuliani","Wrong numbers, off point","City Journal,Commonwealth Fund,Harvard Medical School,Harvard School of Public Health,Karen Davis,Manhattan Institute,National Cancer Institute,Office for National Statistics,Rudy Giuliani,epidemiologist,five-year survival rate,prostate cancer,socialized medicine,think tank","prostate cancer,socialized medicine","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/oct/31/rudy-giuliani/wrong-numbers-off-point/","English"
"http://data.gesis.org/claimskg/claim_review/40cae241-5ec5-5a89-a0ee-cffa6394bff8","'About halfway through fiscal year 2009, Washington has run out of money.'",2009-04-22,3,"TRUE","John Boehner","Boehner cites """"Debt Day"""" numbers carefully","Clinton administration,Congressional Budget Office,George W. Bush,John Boehner,Obama administration,Republican,U.S. Treasury securities","","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/apr/30/john-boehner/boehner-cites-debt-day-numbers-carefully/","English"
"http://data.gesis.org/claimskg/claim_review/c8fca85e-14a7-5349-8ef9-a6bfca38c778","'Senator Clinton tried to spend $1 million on the Woodstock Concert Museum.'",2007-10-21,3,"TRUE","John McCain","Yes, Clinton played lead for Woodstock museum","Bethel Woods Center for the Arts,Bethel museum,Charles Schumer,Committee Appropriations,Health Resources and Services Administration,Museum at Bethel Woods,Oct. 21, 2007,Tom Coburn,Woodstock music festival,psychedelic music","Woodstock","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/oct/19/john-mccain/yes-clinton-played-lead-for-woodstock-museum/","English"
"http://data.gesis.org/claimskg/claim_review/f224cef3-42d7-5fbf-8cae-455b9f255818","'Hillary Clinton has taken over $800,000 from lobbyists.'",2008-04-17,3,"TRUE","Barack Obama","Clinton accepts lobbyist money","Barack Obama,Center for Responsive Politics,Democrat,Hillary Clinton,Republican,Ritsch,Step 2,the price","Hillary Clinton","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/apr/17/barack-obama/clinton-accepts-lobbyist-money/","English"
"http://data.gesis.org/claimskg/claim_review/4994b413-7d1e-5af3-af12-359c713208c6","John McCain opposed bankruptcy protections for families 'who were only in bankruptcy because of medical expenses they couldn't pay.'",2008-06-11,3,"TRUE","Barack Obama","No exemptions for debtors","Barack Obama,Edward M. Kennedy,James M. Jeffords,John McCain,Republican,Richard J. Durbin,identity theft,means test,minimum wage,personal bankruptcy,sweetheart deal,to show","John McCain","Bankruptcy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jun/16/barack-obama/no-exemptions-for-debtors/","English"
"http://data.gesis.org/claimskg/claim_review/b2564f61-f993-516d-b409-c2bcd05c1974","Guantanamo detainees 'get taxpayer-paid-for prayer rugs…they had honey-glazed chicken and rice pilaf.'",2007-09-05,3,"TRUE","Duncan Hunter","Yes, chicken and rice on the menu","Cuba,Duncan Hunter,Durham, N.H,Fox News,Guantanamo Bay,Joint Task Force Guantanamo,Republican,pilaf,the Fox","pilaf","Terrorism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/sep/10/duncan-hunter/yes-chicken-and-rice-on-the-menu/","English"
"http://data.gesis.org/claimskg/claim_review/2976ffb5-350f-5390-a91d-70366742c92f","'Look, the earmarks have come down significantly, 75 percent.'",2009-03-08,1,"FALSE","Peter Orszag","Earmarks down, but not 75 percent","Bridge to Nowhere,CNN,Charles Schumer,NBC,Office of Management and Budget,Peter Orszag,Steve Ellis,Taxpayers for Common Sense,White House,but not,omnibus bill,omnibus spending bill","","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/mar/11/peter-orszag/earmarks-down-not-75-percent/","English"
"http://data.gesis.org/claimskg/claim_review/edff9b6d-8dfe-5471-9076-7054c348dfa6","'I don't think that Rudy or Fred or John McCain support the marriage amendment.'",2007-09-14,3,"TRUE","Mitt Romney","He's right that others have hedged","CNN,Defense of Marriage Act,John McCain,Larry King,MSNBC,Republican,a man,federal marriage amendment,gay marriage,same-sex marriage,states' rights,that -- that","John McCain","Gays and Lesbians,Legal Issues","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/oct/05/mitt-romney/hes-right-that-others-have-hedged-/","English"
"http://data.gesis.org/claimskg/claim_review/1f443cb1-2f19-5d1b-9cf3-5be0cb3deb83","'(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California.'",2008-01-10,3,"TRUE","Mike Huckabee","Even the Gipper","Club for Growth,Lou Cannon,Mike Huckabee,Pat Brown,Republican,Ronald Reagan,Ronald Reagan Presidential Library,Rudy Giuliani,Simi Valley,South Carolina,governor of California,income tax","Ronald Reagan,governor of California","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/11/mike-huckabee/even-the-gipper/","English"
"http://data.gesis.org/claimskg/claim_review/d99296dc-24f1-5cb9-8832-7ad9d70a0bec","Says the Congressional Budget Office estimates a cap-and-trade program would cost the average family the equivalent of 'a postage stamp a day.'",2009-06-20,3,"TRUE","Edward Markey","Claims that the CBO predicts cap-and-trade will cost about as much as a stamp a day","CBO,Congressional Budget Office,Douglas Elmendorf,Edward Markey,Henry Waxman,Heritage Foundation,Massachusetts Institute of Technology,postage stamp,think tank","Congressional Budget Office,postage stamp","Energy,Environment","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jun/25/edward-markey/claims-cbo-predicts-cap-and-trade-will-cost-about-/","English"
"http://data.gesis.org/claimskg/claim_review/576b2514-1fb4-561c-9cf0-4849e2c9a25c","'Putting three Republicans in my Cabinet...is unprecedented.'",2009-02-09,3,"TRUE","Barack Obama","Three Cabinet appointees from opposing party is unmatched","Bill Clinton,C. Douglas Dillon,CIA,Daniel Patrick Moynihan,Democrat,Dwight D. Eisenhower,Frank Knox,Franklin D. Roosevelt,George H. W. Bush,George W. Bush,Gerald Ford,Henry Stimson,Illinois,James P. Mitchell,James Schlesinger,Jimmy Carter,John F. Kennedy,Judd Gregg,Martin Patrick Durkin,New Hampshire,Norman Mineta,Ray LaHood,Republican,Richard Nixon,Robert Gates,Robert McNamara,Ronald Reagan,Terry Sullivan,United Nations,University of North Carolina at Chapel Hill,White House,William Bennett,William Cohen,tokenism","","History","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/10/barack-obama/Three-Republicans-Cabinet-Most/","English"
"http://data.gesis.org/claimskg/claim_review/91786ec0-aa5b-5fdb-9636-23e6b01c6907","'John McCain stood up to the president and sounded the alarm on global warming ... five years ago.'",2008-06-17,3,"TRUE","John McCain","McCain spoke up early","9/11 attacks,Climate Stewardship Act,John McCain,Pew Center on Global Climate Change,White House,climate change,global warming,greenhouse gas,wind turbine","John McCain,global warming","Environment","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jun/17/john-mccain/mccain-spoke-up-early/","English"
"http://data.gesis.org/claimskg/claim_review/ad7a3abc-65ff-552f-a053-07b88364ea08","'The Books Sarah Palin tried to have banned.'",2008-09-08,1,"FALSE","Chain email","Let's ban this list","ABC News,Alaska,Arthur Miller,Bill Adler,Harry Potter,Jon Stewart,Judy Blume,Kilkenny,Mark Twain,Merchant of Venice,PolitiFact,Robert Cormier,Sarah Palin,Stephen King,Washington D.C,Wasilla,Wasilla, Alaska,William Shakespeare,chain e-mail,the Internet,the chain","Sarah Palin","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/10/chain-email/lets-ban-this-list/","English"
"http://data.gesis.org/claimskg/claim_review/0fecb434-0602-597f-8f23-da686fb17cb6","'I won the majority of the Republican vote in both New Hampshire and South Carolina.'",2008-01-24,1,"FALSE","John McCain","When first means second","John McCain,MSNBC,Mike Huckabee,Mitt Romney,New Hampshire,Republican,South Carolina,that that","New Hampshire,Republican,South Carolina","Elections","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/24/john-mccain/when-first-means-second/","English"
